0,WORKER_POOL,WorkerPool_1,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,bdd640fb-0667-4ad1-9c80-317fa3b1799d,10
0,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,0,10
0,SIMULATOR_START
0,UPDATE_WORKLOAD,1,1
0,SCHEDULER_START,0,0
0,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,0,10
0,SCHEDULER_FINISHED,0,0,0,0
0,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,0,10
81,TASK_RELEASE,M1,1,81,81,85,ac09bdb7-9908-4e47-b249-f62c08987462,j_1254181@1
81,SCHEDULER_START,1,0
81,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,0,10
81,SCHEDULER_FINISHED,0,1,0,2020
81,TASK_SCHEDULED,M1,j_1254181@1,1,ac09bdb7-9908-4e47-b249-f62c08987462,85,82,17fc695a-07a0-4a6e-8822-e8f36c031199,3
81,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,0,10
82,UPDATE_WORKLOAD,0,0
82,TASK_PLACEMENT,M1,j_1254181@1,1,ac09bdb7-9908-4e47-b249-f62c08987462,17fc695a-07a0-4a6e-8822-e8f36c031199,3,Slot,bdd640fb-0667-4ad1-9c80-317fa3b1799d,1
82,SCHEDULER_START,0,1
82,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,1,9
82,SCHEDULER_FINISHED,0,0,0,0
82,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,1,9
85,TASK_FINISHED,M1,1,j_1254181@1,85,85,ac09bdb7-9908-4e47-b249-f62c08987462
85,TASK_GRAPH_FINISHED,j_1254181@1,85,0
85,SCHEDULER_START,0,0
85,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,0,10
85,SCHEDULER_FINISHED,0,0,0,0
85,WORKER_POOL_UTILIZATION,17fc695a-07a0-4a6e-8822-e8f36c031199,Slot,0,10
86,SIMULATOR_END,1,0,0,1,0,0
